GENE PRODUCT DB	Protein.Group	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O75192	PEX11A	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-1989753		9606	Reactome		C
UniProtKB	O75381	PEX14	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1927868|PANTHER:PTN000551635|RGD:68336|SGD:S000003121|UniProtKB:O75381	9606	GO_Central		C
UniProtKB	O75381	PEX14	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:19197237		9606	UniProt		C
UniProtKB	O75381	PEX14	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:28765278		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0A0|ensembl:ENSMUSP00000099506	9606	Ensembl		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028589	9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:16449325		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17881773		9606	UniProt	part_of(UBERON:0000473)	C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19197237		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:21375735		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025655	9606	InterPro		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q642G4	9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0A0|ensembl:ENSMUSP00000099506	9606	Ensembl		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:10022913		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:11669066		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:16449325		9606	MGI		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:18346465		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953917		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953946		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033236		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033485		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033499		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033514		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033516		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033527		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033533		9606	Reactome		C
UniProtKB	O75381	PEX14	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	O75521	ECI2	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1346064|MGI:MGI:1916373|PANTHER:PTN000234803|RGD:1359427|UniProtKB:O75521	9606	GO_Central		C
UniProtKB	O75521	ECI2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O75521	ECI2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	O75521	ECI2	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028589	9606	UniProt		C
UniProtKB	O75521	ECI2	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	O75521	ECI2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-6809808		9606	Reactome		C
UniProtKB	O75521	ECI2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	O75874	IDH1	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000930158|RGD:2862|UniProtKB:O75874	9606	GO_Central		C
UniProtKB	O75874	IDH1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O75874	IDH1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	O75874	IDH1	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41562|ensembl:ENSRNOP00000081635	9606	Ensembl		C
UniProtKB	O75874	IDH1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10521434		9606	UniProt		C
UniProtKB	O75874	IDH1	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-389550		9606	Reactome		C
UniProtKB	O75874	IDH1	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	O94972	TRIM37	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002379609|UniProtKB:O94972	9606	GO_Central		C
UniProtKB	O94972	TRIM37	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:28724525		9606	UniProt		C
UniProtKB	O94972	TRIM37	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O94972	TRIM37	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:11938494		9606	UniProt		C
UniProtKB	O94972	TRIM37	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	O95573	ACSL3	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O95573	ACSL3	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	O95822	MLYCD	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002008858|RGD:620234	9606	GO_Central		C
UniProtKB	O95822	MLYCD	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920F5|ensembl:ENSRNOP00000019923	9606	Ensembl		C
UniProtKB	O95822	MLYCD	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10417274		9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10455107		9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005782	peroxisomal matrix	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q920F5	9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	O95822	MLYCD	located_in	GO:0005782	peroxisomal matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920F5|ensembl:ENSRNOP00000019923	9606	Ensembl		C
UniProtKB	O95822	MLYCD	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	O95822	MLYCD	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-977317		9606	Reactome		C
UniProtKB	O96011	PEX11B	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000291586|RGD:1310353|RGD:619842|SGD:S000005507|TAIR:locus:2050694|TAIR:locus:2099590|TAIR:locus:2101012|TAIR:locus:2198150|TAIR:locus:2202430|UniProtKB:O75192|UniProtKB:O96011	9606	GO_Central		C
UniProtKB	O96011	PEX11B	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10704444		9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:20826455		9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9922452		9606	MGI		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008733	9606	InterPro		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O75192	9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F7FA09|ensembl:ENSRNOP00000028811	9606	Ensembl		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:14709540		9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:9792670		9606	UniProt		C
UniProtKB	O96011	PEX11B	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	P00441	SOD1	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002558033|RGD:3731|UniProtKB:P00441	9606	GO_Central		C
UniProtKB	P00441	SOD1	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P07632	9606	UniProt		C
UniProtKB	P00441	SOD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:1332049		9606	UniProt	part_of(CL:0000583)|part_of(CL:0000082)|part_of(CL:0002553)|part_of(CL:0002144)|part_of(CL:0000738)	C
UniProtKB	P01189-PRO_0000024972	POMC	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:20810565		9606	UniProt	part_of(UBERON:0000007)|part_of(CL:0000216)|part_of(CL:0000178)|part_of(CL:0000182)|part_of(UBERON:0000044)|part_of(UBERON:0004135)|part_of(CL:0002097)|part_of(CL:0002559)|part_of(UBERON:0000423)	C
UniProtKB	P04035	HMGCR	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000060347|UniProtKB:P04035	9606	GO_Central		C
UniProtKB	P04035	HMGCR	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P04035	HMGCR	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P04035	HMGCR	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:17180682		9606	UniProt		C
UniProtKB	P04040	CAT	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:88271|PANTHER:PTN000157252|RGD:2279|SGD:S000002664|UniProtKB:P04040|WB:WBGene00000831|dictyBase:DDB_G0274595	9606	GO_Central		C
UniProtKB	P04040	CAT	is_active_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:8769411		9606	UniProt		C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04762|ensembl:ENSRNOP00000011230	9606	Ensembl		C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24270|ensembl:ENSMUSP00000028610	9606	Ensembl		C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:18379038		9606	UniProt		C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19479899		9606	UniProt	part_of(CL:0000057)	C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:2895531		9606	UniProt	part_of(CL:0002306)	C
UniProtKB	P04040	CAT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9053548		9606	UniProt	part_of(CL:0002306)|part_of(UBERON:0002107)	C
UniProtKB	P04040	CAT	located_in	GO:0005778	peroxisomal membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P24270	9606	UniProt		C
UniProtKB	P04040	CAT	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P24270|ensembl:ENSMUSP00000028610	9606	Ensembl		C
UniProtKB	P04040	CAT	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	P04040	CAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04762|ensembl:ENSRNOP00000011230	9606	Ensembl		C
UniProtKB	P04040	CAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-76031		9606	Reactome		C
UniProtKB	P04040	CAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P04040	CAT	part_of	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19479899		9606	ComplexPortal		C
UniProtKB	P07148	FABP1	located_in	GO:0005782	peroxisomal matrix	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P02692	9606	UniProt		C
UniProtKB	P07148	FABP1	located_in	GO:0005782	peroxisomal matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02692|ensembl:ENSRNOP00000008841	9606	Ensembl		C
UniProtKB	P08670	VIM	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17881773		9606	UniProt	part_of(UBERON:0000473)	
UniProtKB	P09110	ACAA1	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2148491|PANTHER:PTN000432379|RGD:1562373|RGD:67379|SGD:S000001422|TAIR:locus:2046565|UniProtKB:P09110|UniProtKB:Q5BEI0	9606	GO_Central		C
UniProtKB	P09110	ACAA1	is_active_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:22057399		9606	UniProt		C
UniProtKB	P09110	ACAA1	is_active_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:25538232		9606	UniProt		C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:1347505		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17881773		9606	UniProt	part_of(UBERON:0000473)	
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19479899		9606	UniProt		C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:2365812		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:2895531		9606	UniProt	part_of(CL:0002306)	C
UniProtKB	P09110	ACAA1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9053548		9606	UniProt	part_of(CL:0002306)|part_of(UBERON:0002107)	C
UniProtKB	P09110	ACAA1	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-2066788		9606	Reactome		C
UniProtKB	P09110	ACAA1	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390250		9606	Reactome		C
UniProtKB	P09110	ACAA1	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033514		9606	Reactome		C
UniProtKB	P0C024	NUDT7	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99P30	9606	UniProt		C
UniProtKB	P0C024	NUDT7	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P0C024	NUDT7	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P0C024	NUDT7	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99P30|ensembl:ENSMUSP00000104737	9606	Ensembl		C
UniProtKB	P0C024	NUDT7	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P0C025	NUDT17	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002451457|SGD:S000003035|UniProtKB:Q5AU26|UniProtKB:Q9BQG2	9606	GO_Central		C
UniProtKB	P0CG22	DHRS4L1	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:90169|PANTHER:PTN000673558|RGD:708482|UniProtKB:Q8WNV7|UniProtKB:Q9BTZ2	9606	GO_Central		C
UniProtKB	P10620	MGST1	located_in	GO:0005778	peroxisomal membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P08011	9606	UniProt		C
UniProtKB	P12268	IMPDH2	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P14735	IDE	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000220589|RGD:2861	9606	GO_Central		C
UniProtKB	P14735	IDE	located_in	GO:0005777	peroxisome	ECO:0000304	TAS	PMID:10684867		9606	ARUK-UCL		C
UniProtKB	P14735	IDE	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9231799		9606	UniProt		C
UniProtKB	P14735	IDE	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P14920	DAO	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35078	9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35078|ensembl:ENSRNOP00000079300	9606	Ensembl		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:17684499		9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:18544534		9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:21679769		9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:23219954		9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:31799256		9606	UniProt		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-389821		9606	Reactome		C
UniProtKB	P14920	DAO	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P19801	AOC1	located_in	GO:0005777	peroxisome	ECO:0000303	NAS	PMID:1356107		9606	UniProt		C
UniProtKB	P20138	CD33	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P20138	CD33	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P21549	AGXT	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000475663|RGD:2073|TAIR:locus:2041649|UniProtKB:P21549	9606	GO_Central		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10960483		9606	UniProt		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:12777626		9606	UniProt		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:1703535		9606	HGNC-UCL		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:3709805		9606	HGNC-UCL		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:7813517		9606	HGNC-UCL		C
UniProtKB	P21549	AGXT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9053548		9606	UniProt	part_of(UBERON:0002107)|part_of(CL:0002306)	C
UniProtKB	P21549	AGXT	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:22198249		9606	UniProt		C
UniProtKB	P21549	AGXT	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:3418107		9606	UniProt	part_of(CL:0000182)	C
UniProtKB	P21549	AGXT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-389684		9606	Reactome		C
UniProtKB	P21549	AGXT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P22307	SCP2	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98254|PANTHER:PTN004690712|RGD:3642|UniProtKB:P22307	9606	GO_Central		C
UniProtKB	P22307	SCP2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P22307	SCP2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P22307	SCP2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P22307	SCP2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:1347505		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P22307	SCP2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:21375735		9606	UniProt		C
UniProtKB	P22307	SCP2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-192341		9606	Reactome		C
UniProtKB	P22307	SCP2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-193533		9606	Reactome		C
UniProtKB	P22307	SCP2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-2066781		9606	Reactome		C
UniProtKB	P22307	SCP2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390224		9606	Reactome		C
UniProtKB	P22307	SCP2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P22307-8	SCP2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
